Date,AAPL,MSFT,OLS_Spread,Ratio_Spread,Mean_Reversion_Signals,MA_Crossover_Signals,Bollinger_Signals,RSI_Signals,Combined_Signals
2015-01-21,27.387500762939453,45.91999816894531,5.016883238695485,0.5964177233234521,0.0,0.0,0.0,0.0,0.0
2015-01-22,28.100000381469727,47.130001068115234,5.097386726070809,0.5962232069729394,0.0,0.0,0.0,0.0,0.0
2015-01-23,28.2450008392334,47.18000030517578,5.216272102288279,0.5986647023428451,0.0,0.0,0.0,0.0,0.0
2015-01-26,28.274999618530277,47.0099983215332,5.335064549785855,0.6014677861747285,0.0,0.0,0.0,0.0,0.0
2015-01-27,27.28499984741211,42.65999984741211,6.617110744888453,0.6395921224802186,0.0,0.0,0.0,0.0,0.0
2015-01-28,28.82749938964844,41.18999862670898,8.927406037791798,0.6998664809606409,0.0,0.0,0.0,0.0,0.0
2015-01-29,29.725000381469727,42.0099983215332,9.39661331640573,0.7075696636301336,0.0,0.0,0.0,0.0,0.0
2015-01-30,29.290000915527344,40.400001525878906,9.80253063398792,0.7249999952788402,0.0,0.0,0.0,0.0,0.0
2015-02-02,29.65749931335449,41.27999877929688,9.710398017733471,0.7184471945340412,0.0,0.0,0.0,0.0,0.0
2015-02-03,29.662500381469727,41.59999847412109,9.548260173009407,0.7130409007087453,0.0,0.0,0.0,0.0,0.0
2015-02-04,29.88999938964844,41.84000015258789,9.650404000332134,0.7143881281224059,0.0,0.0,0.0,0.0,0.0
2015-02-05,29.98500061035156,42.45000076293945,9.426796045793761,0.7063604257112208,0.0,0.0,0.0,0.0,0.0
2015-02-06,29.732500076293945,42.40999984741211,9.195188373954313,0.7010728644958542,0.0,0.0,0.0,0.0,0.0
2015-02-09,29.93000030517578,42.36000061035156,9.41880368438235,0.7065627921134107,0.0,0.0,0.0,-1.0,0.0
2015-02-10,30.5049991607666,42.59999847412109,9.868449351570199,0.7160798181553449,0.0,0.0,0.0,-1.0,0.0
2015-02-11,31.21999931335449,42.380001068115234,10.698356261451977,0.7366682049671532,0.0,0.0,0.0,-1.0,0.0
2015-02-12,31.614999771118164,43.09000015258789,10.722517380881754,0.7336969055271502,0.0,0.0,0.0,-1.0,0.0
2015-02-13,31.770000457763672,43.869998931884766,10.470117216538075,0.724185120384701,0.0,0.0,0.0,-1.0,0.0
2015-02-17,31.957500457763672,43.58000183105469,10.809085486487255,0.7333065423368355,0.0,0.0,0.0,-1.0,0.0
2015-02-18,32.18000030517578,43.52999877929688,11.05770240789857,0.7392603080081127,0.0,0.0,0.0,-1.0,0.0
2015-02-19,32.11249923706055,43.5,11.00586999022046,0.7382183732657597,0.0,0.0,0.0,-1.0,0.0
2015-02-20,32.375,43.86000061035156,11.080338978102443,0.7381440845752988,0.0,0.0,0.0,0.0,0.0
2015-02-23,33.25,44.150001525878906,11.803868715700258,0.7531143567573882,0.0,0.0,0.0,-1.0,0.0
2015-02-24,33.04249954223633,44.09000015258789,11.627707551263832,0.7494329650234052,0.0,0.0,0.0,-1.0,0.0
2015-02-25,32.1974983215332,43.9900016784668,10.834936493653114,0.7319276447605582,0.0,0.0,0.0,0.0,0.0
2015-02-26,32.60499954223633,44.060001373291016,11.205876201700953,0.7400135843391358,0.0,0.0,0.0,0.0,0.0
2015-02-27,32.1150016784668,43.84999847412109,10.825564868350288,0.7323831880500539,0.0,0.0,0.0,0.0,0.0
2015-03-02,32.272499084472656,43.880001068115234,10.967391631466015,0.7354717023451259,0.0,0.0,0.0,0.0,0.0
2015-03-03,32.34000015258789,43.27999877929688,11.3482796554947,0.7472273813477515,0.0,0.0,0.0,0.0,0.0
2015-03-04,32.1349983215332,43.060001373291016,11.25818458173391,0.7462841917479756,0.0,0.0,0.0,0.0,0.0
2015-03-05,31.602500915527344,43.11000061035156,10.69957209418185,0.7330665847390166,0.0,0.0,0.0,0.0,0.0
2015-03-06,31.649999618530277,42.36000061035156,11.138802997736846,0.7471671190390854,0.0,0.0,0.0,0.0,0.0
2015-03-09,31.78499984741211,42.84999847412109,11.017872638031683,0.7417736517915725,0.0,0.0,0.0,0.0,0.0
