,asset1,asset2,mean,std,min,max,negative_pct,missing_pct
CDNS|||TSLA,CDNS,TSLA,0.4877382669965833,0.13011106748899307,0.22829065542065624,0.7611978668431635,0.0,5.800000000000001
CDNS|||TTD,CDNS,TTD,0.5350115328689743,0.14904161602069194,0.2366408933693987,0.7698688777951705,0.0,5.800000000000001
CDNS|||TTWO,CDNS,TTWO,0.43861316365554465,0.0763127008700633,0.22430332533425684,0.6336656156201176,0.0,5.800000000000001
CDNS|||TXN,CDNS,TXN,0.6320676364960078,0.09760899733355782,0.30473450718760814,0.7716919527241988,0.0,5.800000000000001
CDNS|||VRSK,CDNS,VRSK,0.4634428090716993,0.19061848692557648,0.07858148534244329,0.7738250142908031,0.0,5.800000000000001
CDNS|||VRTX,CDNS,VRTX,0.3375284531270664,0.14596879034551535,0.055827355886747046,0.6452065419559913,0.0,5.800000000000001
CDNS|||WBD,CDNS,WBD,0.28434089086993525,0.18550123860537862,-0.06527244736032102,0.6542408931250515,4.3999999999999995,5.800000000000001
CDNS|||WDAY,CDNS,WDAY,0.5938949302294336,0.13018496618249492,0.30434564774475614,0.7979944425831741,0.0,5.800000000000001
CDNS|||XEL,CDNS,XEL,0.21375156850830002,0.220399729386137,-0.16639349395817468,0.6020571792039924,17.4,5.800000000000001
CDNS|||ZS,CDNS,ZS,0.5804769761577697,0.16064000198503822,0.1929056964953971,0.8503095259729254,0.0,5.800000000000001
CDW|||CEG,CDW,CEG,0.33113855386688074,0.17816461495877534,0.004842733067130295,0.6802021240733039,0.0,5.800000000000001
CDW|||CHTR,CDW,CHTR,0.37826730248604756,0.1381498515084149,0.13167501014147873,0.7601141371601381,0.0,5.800000000000001
CDW|||CMCSA,CDW,CMCSA,0.4092142059721182,0.1752732283096666,0.034815933513416254,0.7322463150255795,0.0,5.800000000000001
CDW|||COST,CDW,COST,0.4915493172522708,0.18742171981483088,0.04233797096104172,0.7267529025976267,0.0,5.800000000000001
CDW|||CPRT,CDW,CPRT,0.5777645119789053,0.2013445830641204,0.150830483348506,0.8014390670055933,0.0,5.800000000000001
CDW|||CRWD,CDW,CRWD,0.411825068058085,0.15343770853516292,0.030920145100692204,0.6444482055192235,0.0,5.800000000000001
CDW|||CSCO,CDW,CSCO,0.6104967691062538,0.12224706926583664,0.35564588388780694,0.8501283257769716,0.0,5.800000000000001
CDW|||CSGP,CDW,CSGP,0.49168982735709,0.17170808573718235,0.06750521325612281,0.7551367706834402,0.0,5.800000000000001
CDW|||CSX,CDW,CSX,0.49381465743399056,0.2210035129012349,0.08669436351188875,0.8064466238984371,0.0,5.800000000000001
CDW|||CTAS,CDW,CTAS,0.5941721587745598,0.1809582019081339,0.2167179192908268,0.8504594310847872,0.0,5.800000000000001
CDW|||CTSH,CDW,CTSH,0.5408829690725152,0.1348278576691344,0.2805349335499992,0.8440128294005549,0.0,5.800000000000001
CDW|||DASH,CDW,DASH,0.4209118010904092,0.19136232449382595,-0.056795916908654695,0.6846219620910324,3.2,5.800000000000001
CDW|||DDOG,CDW,DDOG,0.36157971503233743,0.23694658390901913,-0.08243437004578627,0.6604733249274201,5.0,5.800000000000001
CDW|||DXCM,CDW,DXCM,0.3324767562477378,0.2451185570003106,-0.23116449526792648,0.6843344498192724,8.799999999999999,5.800000000000001
CDW|||EA,CDW,EA,0.3212994275887024,0.24172065475415108,-0.25446964881371786,0.6975886230318251,12.4,5.800000000000001
CDW|||EXC,CDW,EXC,0.3433337701476406,0.19721931007652946,-0.038251957270022854,0.7012247105550926,4.3999999999999995,5.800000000000001
CDW|||FANG,CDW,FANG,0.24938776475530544,0.1786355361970984,-0.16275279968871226,0.6062529067336887,10.0,5.800000000000001
CDW|||FAST,CDW,FAST,0.4799446322058305,0.2080131868713245,0.053786747244333244,0.7840207823388297,0.0,5.800000000000001
CDW|||FTNT,CDW,FTNT,0.44112601384346695,0.20079740622587197,-0.011798546827541292,0.7546880175886691,0.2,5.800000000000001
CDW|||GEHC,CDW,GEHC,0.15619152495951175,0.1239155690682716,-0.013572906348725051,0.4973589417220236,1.4000000000000001,48.0
CDW|||GFS,CDW,GFS,0.47995354074598545,0.128025191293325,0.16500431911628377,0.7049738012278292,0.0,5.800000000000001
CDW|||GILD,CDW,GILD,0.254913816413503,0.16346220675869755,-0.0777632387272871,0.540603351478799,6.6000000000000005,5.800000000000001
CDW|||GOOG,CDW,GOOG,0.4771595773480564,0.2519547548630871,-0.03987433299695408,0.8107181341381635,2.8000000000000003,5.800000000000001
CDW|||GOOGL,CDW,GOOGL,0.4771054864157505,0.25624812818969733,-0.05400925312377378,0.8208620844543105,3.2,5.800000000000001
CDW|||HON,CDW,HON,0.551390562719476,0.16821040057344358,0.2680222124580769,0.8214179778592285,0.0,5.800000000000001
CDW|||IDXX,CDW,IDXX,0.49757160736800615,0.15673399340949962,0.17480261435337666,0.7469600942060592,0.0,5.800000000000001
CDW|||INTC,CDW,INTC,0.4667567173591764,0.2181477675892572,0.0616046859586804,0.8441006454939189,0.0,5.800000000000001
CDW|||INTU,CDW,INTU,0.5356404476645266,0.23742112405138824,-0.06296143770031874,0.8164953141692521,0.8,5.800000000000001
CDW|||ISRG,CDW,ISRG,0.39222066685188894,0.36630333877365423,-0.5411913363693601,0.7570495599831671,13.4,5.800000000000001
CDW|||KDP,CDW,KDP,0.32830418895767494,0.18788332902025054,-0.08935264254903415,0.6199538275583689,6.800000000000001,5.800000000000001
CDW|||KHC,CDW,KHC,0.16380288636628818,0.12111700382222017,-0.10799172161105994,0.41066100652934284,8.799999999999999,5.800000000000001
CDW|||KLAC,CDW,KLAC,0.6113064846919126,0.19038436016945925,0.15933516358478253,0.8455534594049977,0.0,5.800000000000001
CDW|||LIN,CDW,LIN,0.4931272608187373,0.20587045956315425,0.10186395072263914,0.8170784671587957,0.0,5.800000000000001
CDW|||LRCX,CDW,LRCX,0.5705417594422649,0.21719981094022558,0.06421354860169873,0.8500067619875966,0.0,5.800000000000001
CDW|||LULU,CDW,LULU,0.46498734464495617,0.17191764034496618,0.19935140449625274,0.745758395387424,0.0,5.800000000000001
CDW|||MAR,CDW,MAR,0.478225737235572,0.2004872458233587,0.0791963379058274,0.7696881685703649,0.0,5.800000000000001
CDW|||MCHP,CDW,MCHP,0.624761650518998,0.17247531476756106,0.2422933190982383,0.8479644490314866,0.0,5.800000000000001
CDW|||MDB,CDW,MDB,0.36920134829952844,0.17357560498491012,0.005624021638892247,0.6284790818605663,0.0,5.800000000000001
CDW|||MDLZ,CDW,MDLZ,0.37363133584295055,0.23047742220529102,-0.15739947769312237,0.6737400831798971,4.3999999999999995,5.800000000000001
CDW|||MELI,CDW,MELI,0.41615590755709064,0.1738898579813607,0.014813788115196543,0.7251932552132038,0.0,5.800000000000001
CDW|||META,CDW,META,0.3919339340581836,0.15272164679525047,0.010408176202818274,0.7026915692400658,0.0,5.800000000000001
CDW|||MNST,CDW,MNST,0.47216799706125695,0.13891086185615875,0.12049162225559702,0.7311398580890285,0.0,5.800000000000001
CDW|||MRVL,CDW,MRVL,0.5958681828424459,0.21272496966357843,0.10637701455997842,0.8626020561241675,0.0,5.800000000000001
CDW|||MSFT,CDW,MSFT,0.4898656627071055,0.2554760171720761,0.018942553884950676,0.814774977708792,0.0,5.800000000000001
CDW|||MSTR,CDW,MSTR,0.3668429275327408,0.17805892911713675,-0.0160753539758476,0.6508029323755443,0.4,5.800000000000001
CDW|||MU,CDW,MU,0.46760862896684763,0.20811658547359896,0.05533089585840963,0.7963321636424411,0.0,5.800000000000001
CDW|||NFLX,CDW,NFLX,0.3656406535489391,0.18459742397304826,-0.05147238170566008,0.6865699440788547,4.8,5.800000000000001
CDW|||NVDA,CDW,NVDA,0.5206914062148306,0.2581462400117577,0.01089223093833348,0.832684487654877,0.0,5.800000000000001
CDW|||NXPI,CDW,NXPI,0.6309118703940735,0.15167171634701215,0.2945348564007076,0.8510776339521434,0.0,5.800000000000001
CDW|||ODFL,CDW,ODFL,0.490306920727173,0.1903018776107295,0.07293285320905554,0.7423956340675418,0.0,5.800000000000001
CDW|||ON,CDW,ON,0.5741817024580469,0.18575459807294994,0.1771201771417027,0.8316593295718638,0.0,5.800000000000001
CDW|||ORLY,CDW,ORLY,0.3669539422582768,0.16216591372185482,0.004481131993146226,0.6580304857708575,0.0,5.800000000000001
CDW|||PANW,CDW,PANW,0.3880182540258313,0.18458852990211227,-0.08281341229961256,0.6769970530562063,3.2,5.800000000000001
CDW|||PAYX,CDW,PAYX,0.5790573909955982,0.215056410564386,0.15647421550984245,0.842223253234266,0.0,5.800000000000001
CDW|||PCAR,CDW,PCAR,0.49853369239905393,0.1822643635236326,0.14525133851734887,0.7903744125295443,0.0,5.800000000000001
CDW|||PDD,CDW,PDD,0.18400144495342066,0.0978724039894297,-0.05521048222925239,0.4149490228507688,4.6,5.800000000000001
CDW|||PEP,CDW,PEP,0.374862984091541,0.20048908123288517,-0.047428321742664745,0.6569245272660171,4.2,5.800000000000001
CDW|||PLTR,CDW,PLTR,0.40704383257480437,0.1813490054450788,0.008415522762491164,0.6627988703731778,0.0,5.800000000000001
CDW|||PYPL,CDW,PYPL,0.41812153271600333,0.22028710177627525,-0.03863124621505013,0.7170939500756889,1.0,5.800000000000001
CDW|||QCOM,CDW,QCOM,0.5235063696968224,0.23536248758145475,-0.024424617273113042,0.7830559749338295,2.6,5.800000000000001
CDW|||REGN,CDW,REGN,0.2329552046425436,0.13639961461836717,-0.019268727745263406,0.5416379917800149,0.4,5.800000000000001
CDW|||ROP,CDW,ROP,0.5188099601864544,0.1676731381668345,0.2142367785488924,0.7649221086243317,0.0,5.800000000000001
CDW|||ROST,CDW,ROST,0.4266251160072533,0.19918558593246988,0.021551548621128857,0.7492340067256555,0.0,5.800000000000001
CDW|||SBUX,CDW,SBUX,0.5187748133037018,0.1362477561549577,0.2212343509430353,0.7293486311685532,0.0,5.800000000000001
CDW|||SNPS,CDW,SNPS,0.5346664806280139,0.18189004090030983,0.19633708350428974,0.8016365046629721,0.0,5.800000000000001
CDW|||TEAM,CDW,TEAM,0.3722823348611537,0.21085250620146778,-0.09285844151365162,0.6548933691408952,5.4,5.800000000000001
CDW|||TMUS,CDW,TMUS,0.3435660218697585,0.24906432045394875,-0.1807610302664858,0.7288959432649764,7.8,5.800000000000001
CDW|||TSLA,CDW,TSLA,0.4240514449698651,0.1804452766174634,0.08438037995810287,0.760771296843359,0.0,5.800000000000001
CDW|||TTD,CDW,TTD,0.43173796340251175,0.186519911702308,0.005580742742302244,0.7477353646867937,0.0,5.800000000000001
CDW|||TTWO,CDW,TTWO,0.3178899453653923,0.13613120260418762,0.015176563291458884,0.5730567548176261,0.0,5.800000000000001
CDW|||TXN,CDW,TXN,0.6075528230834105,0.16742919503900383,0.22455771732071983,0.8233028432295789,0.0,5.800000000000001
CDW|||VRSK,CDW,VRSK,0.49673672086385384,0.2203052954166861,-0.09024481394172656,0.7757335344776028,4.3999999999999995,5.800000000000001
CDW|||VRTX,CDW,VRTX,0.2846852143417256,0.14132101144516823,-0.04140187595184069,0.5390941953001195,2.4,5.800000000000001
CDW|||WBD,CDW,WBD,0.30909724659664334,0.18269301680339067,-0.14517715311838064,0.5958739061184307,6.2,5.800000000000001
CDW|||WDAY,CDW,WDAY,0.4235018733926944,0.19091555633782553,0.02015991670797137,0.7558333180706125,0.0,5.800000000000001
CDW|||XEL,CDW,XEL,0.3034286704819383,0.24389463320915145,-0.12307878251371959,0.7818208139612406,11.600000000000001,5.800000000000001
CDW|||ZS,CDW,ZS,0.40357403858926977,0.18191566903057954,0.05361800533345401,0.6876482122168005,0.0,5.800000000000001
CEG|||CHTR,CEG,CHTR,0.19241826580863838,0.16944380158973815,-0.24740051714765124,0.6325221643081946,10.6,5.800000000000001
CEG|||CMCSA,CEG,CMCSA,0.1652676014704347,0.21156111545702405,-0.2990270106913433,0.5897246427231523,20.200000000000003,5.800000000000001
CEG|||COST,CEG,COST,0.32313882795518634,0.1073755316112811,0.10903143484330058,0.5451407155579626,0.0,5.800000000000001
CEG|||CPRT,CEG,CPRT,0.29828303886124774,0.18065003125032938,-0.08209667754391332,0.6433401094885935,7.8,5.800000000000001
CEG|||CRWD,CEG,CRWD,0.2098295820714104,0.14269127108672755,-0.03936574386774469,0.562037795889763,2.0,5.800000000000001
CEG|||CSCO,CEG,CSCO,0.28127389771067424,0.18514357105599435,-0.10319913084632377,0.6398387806039842,7.6,5.800000000000001
CEG|||CSGP,CEG,CSGP,0.29689808694163855,0.1563293263494677,0.01267351944207869,0.5709897952431607,0.0,5.800000000000001
CEG|||CSX,CEG,CSX,0.340754438086135,0.1796988373349488,-0.0817796281734446,0.7034312749973192,1.6,5.800000000000001
CEG|||CTAS,CEG,CTAS,0.382191724464927,0.15791799449706753,0.017319212719006494,0.665255437003373,0.0,5.800000000000001
CEG|||CTSH,CEG,CTSH,0.3238366320393926,0.1492385437489682,-0.03672766782953013,0.5875412881148353,2.8000000000000003,5.800000000000001
CEG|||DASH,CEG,DASH,0.18111872737871623,0.15926628149588745,-0.20806913002420538,0.48510710956352143,14.000000000000002,5.800000000000001
CEG|||DDOG,CEG,DDOG,0.19584521335937008,0.18541747868512834,-0.20387731274981805,0.5877823462592365,16.8,5.800000000000001
CEG|||DXCM,CEG,DXCM,0.18940250048389812,0.15977862105683566,-0.21090457848342345,0.4440532142143223,12.8,5.800000000000001
CEG|||EA,CEG,EA,0.2719889287636559,0.1324752268144316,0.00046770493164354567,0.5495784630614189,0.0,5.800000000000001
CEG|||EXC,CEG,EXC,0.4116143734494273,0.161477327498293,-0.08001705777737315,0.6563277418088427,2.8000000000000003,5.800000000000001
CEG|||FANG,CEG,FANG,0.2883302699574085,0.11531530932217066,-0.028364030862957825,0.5257899908355375,1.7999999999999998,5.800000000000001
CEG|||FAST,CEG,FAST,0.3440622708749681,0.19550835691137983,-0.04834558226912765,0.7027220260181347,4.0,5.800000000000001
CEG|||FTNT,CEG,FTNT,0.23352354994473715,0.13927367846308963,-0.12025020653640313,0.6026803615713144,9.6,5.800000000000001
CEG|||GEHC,CEG,GEHC,0.14649711864674025,0.11545482663932724,-0.07125612808363514,0.3269902978016026,9.0,48.0
CEG|||GFS,CEG,GFS,0.23919206859043057,0.14465805485894698,-0.2654028285613757,0.5645167610329818,8.4,5.800000000000001
CEG|||GILD,CEG,GILD,0.15896881232072782,0.12759788263554384,-0.2098033712745824,0.48461706730459336,9.0,5.800000000000001
CEG|||GOOG,CEG,GOOG,0.2833572746620468,0.1503914319808535,-0.10614896723610195,0.5364244979775338,7.000000000000001,5.800000000000001
CEG|||GOOGL,CEG,GOOGL,0.2822311403004962,0.1514601054679125,-0.10837012738497538,0.5340092175715033,7.199999999999999,5.800000000000001
CEG|||HON,CEG,HON,0.3872307522287357,0.15801129181804838,-0.00746602672973919,0.6642221495758519,0.4,5.800000000000001
CEG|||IDXX,CEG,IDXX,0.33293467010025635,0.12354118521391344,0.030810561920525857,0.6024542845607753,0.0,5.800000000000001
CEG|||INTC,CEG,INTC,0.294451519112652,0.15641117470070368,-0.2076684881808064,0.5792391771412824,5.4,5.800000000000001
CEG|||INTU,CEG,INTU,0.3500906989304092,0.12499581327203901,0.0858838338669646,0.6074683341228996,0.0,5.800000000000001
CEG|||ISRG,CEG,ISRG,0.27802485801718246,0.14288015205025884,-0.002931390281755132,0.57484269712494,0.2,5.800000000000001
CEG|||KDP,CEG,KDP,0.1889363216734372,0.230666795241331,-0.3522972883381364,0.5477377770083586,23.599999999999998,5.800000000000001
CEG|||KHC,CEG,KHC,0.1572379372183465,0.15652440921234015,-0.19004453017875186,0.43960283398019917,23.200000000000003,5.800000000000001
CEG|||KLAC,CEG,KLAC,0.32176105926697707,0.18039847790797256,-0.06386327817644157,0.622747252923478,5.2,5.800000000000001
CEG|||LIN,CEG,LIN,0.3444364206480727,0.16769208223546203,0.03726429994569176,0.6496683257594857,0.0,5.800000000000001
CEG|||LRCX,CEG,LRCX,0.2934916144496401,0.1836205381958955,-0.09635838099173713,0.5819764139026935,9.0,5.800000000000001
CEG|||LULU,CEG,LULU,0.24646221280112277,0.1552484549394136,-0.12745487761767027,0.5296158442699932,12.0,5.800000000000001
CEG|||MAR,CEG,MAR,0.26546595742406454,0.1913475563854091,-0.13579017594600237,0.634974988307725,10.4,5.800000000000001
CEG|||MCHP,CEG,MCHP,0.2978840918873218,0.17095118448965282,-0.04105580604247211,0.6546540664957445,6.2,5.800000000000001
CEG|||MDB,CEG,MDB,0.1786473213448653,0.1738175268449606,-0.1890080642997755,0.45813040040088765,18.4,5.800000000000001
CEG|||MDLZ,CEG,MDLZ,0.2157098049445368,0.1901366028920241,-0.10736414097162317,0.5523750426637765,17.8,5.800000000000001
CEG|||MELI,CEG,MELI,0.288968275884681,0.15750750085992468,-0.04682278706095291,0.7322876283580836,5.0,5.800000000000001
CEG|||META,CEG,META,0.18943309766628058,0.10928649460468479,-0.04243923331733375,0.4833338501096958,2.6,5.800000000000001
CEG|||MNST,CEG,MNST,0.2056140905952407,0.17772894883321752,-0.10715230163992484,0.5647626308678981,9.8,5.800000000000001
CEG|||MRVL,CEG,MRVL,0.3268973872750235,0.16943593226260215,-0.07793495271190252,0.641268078036294,2.4,5.800000000000001
CEG|||MSFT,CEG,MSFT,0.30442792736084234,0.17805296264813378,-0.12430964235488207,0.5981523294187019,7.199999999999999,5.800000000000001
CEG|||MSTR,CEG,MSTR,0.18710598392462524,0.1820465823084789,-0.32428023079203144,0.6011713412599434,16.400000000000002,5.800000000000001
CEG|||MU,CEG,MU,0.23763382046789672,0.14062976398069238,-0.04609752520664618,0.5301340222721831,3.4000000000000004,5.800000000000001
CEG|||NFLX,CEG,NFLX,0.18970505728099998,0.10184209849966816,-0.031014389794110402,0.4470586553357002,2.4,5.800000000000001
CEG|||NVDA,CEG,NVDA,0.28484089370628995,0.20024615827032655,-0.04183771752026519,0.6156316969432082,8.0,5.800000000000001
CEG|||NXPI,CEG,NXPI,0.286901341557771,0.17127874630697335,-0.08479706457840544,0.6447839738872411,8.0,5.800000000000001
CEG|||ODFL,CEG,ODFL,0.3519778309974067,0.1328413133875067,0.027601039361270688,0.6052706029628971,0.0,5.800000000000001
CEG|||ON,CEG,ON,0.27851014580415967,0.20158318121166136,-0.2419816818824437,0.6410256662603734,9.8,5.800000000000001
CEG|||ORLY,CEG,ORLY,0.2610532595267504,0.15306835897950571,-0.18196759631951034,0.5570930843361449,5.4,5.800000000000001
CEG|||PANW,CEG,PANW,0.16107170715106492,0.14749721320969747,-0.15472353088331586,0.5387427637422946,15.2,5.800000000000001
CEG|||PAYX,CEG,PAYX,0.3751811382296125,0.14269100943165702,0.012315358299624223,0.6405038576894032,0.0,5.800000000000001
CEG|||PCAR,CEG,PCAR,0.32156318181316856,0.159250896491876,-0.08213095284342826,0.6357272005697788,5.6000000000000005,5.800000000000001
CEG|||PDD,CEG,PDD,0.1697363712635451,0.12751253104511018,-0.12194198433299315,0.40122669591813587,8.799999999999999,5.800000000000001
CEG|||PEP,CEG,PEP,0.23060911574744075,0.17884688670834908,-0.1408514338470384,0.5077232552619562,13.600000000000001,5.800000000000001
CEG|||PLTR,CEG,PLTR,0.24890381280456184,0.09884330884671548,-0.06529120175495709,0.5426931857111377,0.4,5.800000000000001
CEG|||PYPL,CEG,PYPL,0.17077569646291949,0.209423385049258,-0.29023266346728555,0.5771846823426958,23.0,5.800000000000001
CEG|||QCOM,CEG,QCOM,0.22185836044089552,0.19995073620933082,-0.23007484248902826,0.6099491657338622,13.8,5.800000000000001
CEG|||REGN,CEG,REGN,0.23206501482002187,0.16168130076845427,-0.12693379569764596,0.5915832828526948,9.2,5.800000000000001
CEG|||ROP,CEG,ROP,0.35300488446806805,0.18790546160019542,-0.1730838570234128,0.630894839162016,6.800000000000001,5.800000000000001
CEG|||ROST,CEG,ROST,0.23434835717529684,0.18348360452843263,-0.09368853130773054,0.6342503622509663,8.200000000000001,5.800000000000001
CEG|||SBUX,CEG,SBUX,0.2539321425708875,0.15799466804423828,-0.05546860961146605,0.6059575958955475,5.2,5.800000000000001
CEG|||SNPS,CEG,SNPS,0.3038321039246091,0.14598244838340002,0.010933592529004443,0.5988031593828916,0.0,5.800000000000001
CEG|||TEAM,CEG,TEAM,0.2993103623863068,0.15621567043552215,-0.09483991296702785,0.7204203844800171,4.6,5.800000000000001
CEG|||TMUS,CEG,TMUS,0.26429485362402594,0.14875644693191353,-0.05037197972039454,0.5598374315087666,5.2,5.800000000000001
CEG|||TSLA,CEG,TSLA,0.26502521110793387,0.15615025816435218,-0.11668405811735058,0.5979162330210406,1.7999999999999998,5.800000000000001
CEG|||TTD,CEG,TTD,0.2290934600362664,0.17014848853163275,-0.2267892252129028,0.6752389241302377,9.4,5.800000000000001
CEG|||TTWO,CEG,TTWO,0.24898582231306432,0.1694034401332403,-0.058056034050219966,0.5299971286599134,9.8,5.800000000000001
CEG|||TXN,CEG,TXN,0.34366834322984985,0.13584167722208723,0.06522677242762429,0.6448776416563432,0.0,5.800000000000001
CEG|||VRSK,CEG,VRSK,0.30695487651053144,0.19077018571393237,-0.16714787913342066,0.624779572799471,10.4,5.800000000000001
CEG|||VRTX,CEG,VRTX,0.20493181768775642,0.15398063001155665,-0.19016745984320244,0.5325491644298612,11.0,5.800000000000001
CEG|||WBD,CEG,WBD,0.2006697713114731,0.12834423242793214,-0.11769692673294906,0.4358694912692116,5.6000000000000005,5.800000000000001
CEG|||WDAY,CEG,WDAY,0.26093060124184014,0.13709323589341227,-0.01662697654168161,0.5330226632762035,0.4,5.800000000000001
CEG|||XEL,CEG,XEL,0.3482294256067968,0.19786794726028756,-0.1902112100560718,0.6568700524113844,5.800000000000001,5.800000000000001
CEG|||ZS,CEG,ZS,0.21804212651510405,0.16153828620926475,-0.07478481973607341,0.5305831353804312,7.8,5.800000000000001
CHTR|||CMCSA,CHTR,CMCSA,0.7209138340553596,0.10079364741402656,0.436105545597007,0.8778604371505148,0.0,5.800000000000001
CHTR|||COST,CHTR,COST,0.3784916195642177,0.11708415837461351,0.10016649490791678,0.6751268217042811,0.0,5.800000000000001
CHTR|||CPRT,CHTR,CPRT,0.3803201004344809,0.16591045354506206,-0.13465434494971265,0.6888766608086175,3.4000000000000004,5.800000000000001
CHTR|||CRWD,CHTR,CRWD,0.2673008592928715,0.12102394309810824,-0.006150029849195239,0.4841134239536123,0.6,5.800000000000001
CHTR|||CSCO,CHTR,CSCO,0.3267737277185975,0.133208606177834,0.0041177328358175235,0.7372067513513109,0.0,5.800000000000001
CHTR|||CSGP,CHTR,CSGP,0.34221853593263857,0.13542085394754197,0.0350911759671021,0.6011565653078844,0.0,5.800000000000001
CHTR|||CSX,CHTR,CSX,0.3234355183976852,0.17280145867028077,-0.03203354303969177,0.7375000924458227,1.0,5.800000000000001
CHTR|||CTAS,CHTR,CTAS,0.38546358074051834,0.12021334942786141,0.15038227423238165,0.7016810378322907,0.0,5.800000000000001
CHTR|||CTSH,CHTR,CTSH,0.3863495182686817,0.1575008293860841,0.08345630334847778,0.7837602451465226,0.0,5.800000000000001
CHTR|||DASH,CHTR,DASH,0.35346133414313036,0.1378806021327637,-0.06260770641568601,0.5674475575638807,2.6,5.800000000000001
CHTR|||DDOG,CHTR,DDOG,0.2594251085038583,0.16189416887106833,-0.09923542756313902,0.5403362337034886,6.800000000000001,5.800000000000001
CHTR|||DXCM,CHTR,DXCM,0.2265196330807528,0.22281982004891923,-0.1875630792978008,0.6180705189130895,19.400000000000002,5.800000000000001
CHTR|||EA,CHTR,EA,0.25567741415781164,0.16947361729290314,-0.032197060627382014,0.6204203075449902,1.6,5.800000000000001
CHTR|||EXC,CHTR,EXC,0.2657657354731699,0.13245683464663038,-0.03135703547380559,0.6334289248374962,1.0,5.800000000000001
CHTR|||FANG,CHTR,FANG,0.1835096349145737,0.16503521029940113,-0.27256146511963303,0.5558134237693394,14.2,5.800000000000001
CHTR|||FAST,CHTR,FAST,0.3554844484170377,0.153346940468472,0.038002216134793675,0.6830472984733849,0.0,5.800000000000001
CHTR|||FTNT,CHTR,FTNT,0.28908747357654907,0.13822425472443983,-0.030144780938093713,0.6557919167725955,3.2,5.800000000000001
CHTR|||GEHC,CHTR,GEHC,0.20367762650718096,0.17382752389171371,-0.27960488872052486,0.47382560608232566,5.0,48.0
CHTR|||GFS,CHTR,GFS,0.32674099272644397,0.07759681488634969,0.13008585750776708,0.4986296828568524,0.0,5.800000000000001
CHTR|||GILD,CHTR,GILD,0.2613724153024977,0.20204682796416776,-0.06396401951684047,0.6047269963343725,5.6000000000000005,5.800000000000001
CHTR|||GOOG,CHTR,GOOG,0.32197756319477266,0.19259111575236884,-0.21577624705616896,0.6720874659512538,8.200000000000001,5.800000000000001
CHTR|||GOOGL,CHTR,GOOGL,0.31919608941167116,0.19285699600293824,-0.2170547876409872,0.6701701819206999,8.200000000000001,5.800000000000001
CHTR|||HON,CHTR,HON,0.355963805042936,0.1577355345859679,0.021565915855491728,0.7844056463776978,0.0,5.800000000000001
CHTR|||IDXX,CHTR,IDXX,0.3838697674556406,0.1636002840985835,-0.0851391234458026,0.6996774731187371,0.8,5.800000000000001
CHTR|||INTC,CHTR,INTC,0.31748918204692783,0.22241161264306014,-0.17729990485100033,0.7260817407096541,7.3999999999999995,5.800000000000001
CHTR|||INTU,CHTR,INTU,0.37575035435731446,0.15694608132821106,-0.10046323928763544,0.6924007402207379,1.2,5.800000000000001
CHTR|||ISRG,CHTR,ISRG,0.35576927667865554,0.13926902843179972,-0.01991697406363415,0.6575859618025997,0.4,5.800000000000001
CHTR|||KDP,CHTR,KDP,0.16987603880164623,0.2026895390728107,-0.32692178891965995,0.5445817127065928,15.8,5.800000000000001
CHTR|||KHC,CHTR,KHC,0.14541529599062586,0.11756464766691699,-0.08150424891185268,0.49479868244012665,11.0,5.800000000000001
CHTR|||KLAC,CHTR,KLAC,0.3595794297248003,0.14262813715045167,0.036254821554092216,0.6959501771608685,0.0,5.800000000000001
CHTR|||LIN,CHTR,LIN,0.2672500410750168,0.1429192195560298,0.07237313240873411,0.6827668366310813,0.0,5.800000000000001
CHTR|||LRCX,CHTR,LRCX,0.35115689017092583,0.12813137356883095,0.07490631688563285,0.6701347187400978,0.0,5.800000000000001
CHTR|||LULU,CHTR,LULU,0.2694306405846309,0.14421754052574534,-0.07324502937808428,0.684213486867906,6.0,5.800000000000001
CHTR|||MAR,CHTR,MAR,0.3672580195422769,0.13028560049344926,0.06166269513189684,0.6535324382007461,0.0,5.800000000000001
CHTR|||MCHP,CHTR,MCHP,0.3932311585100056,0.11935222234744262,0.1671082598973217,0.6789922563183611,0.0,5.800000000000001
CHTR|||MDB,CHTR,MDB,0.23316977435667996,0.12807726016539292,-0.025377641413123007,0.5602688990570651,2.0,5.800000000000001
CHTR|||MDLZ,CHTR,MDLZ,0.29132156623241934,0.16183481639821543,-0.17915415976076293,0.6680615849860929,7.6,5.800000000000001
CHTR|||MELI,CHTR,MELI,0.359202771488305,0.15383199714054752,-0.039465441413549976,0.6390024905603167,1.7999999999999998,5.800000000000001
CHTR|||META,CHTR,META,0.3108942906488876,0.15531856648263742,0.020252500216621304,0.7274160635444537,0.0,5.800000000000001
CHTR|||MNST,CHTR,MNST,0.27846195759183695,0.16555316608013362,-0.1158585576638695,0.7128923104180016,4.8,5.800000000000001
CHTR|||MRVL,CHTR,MRVL,0.3604423001947062,0.12479503562520848,0.07845024415735412,0.6395318492887808,0.0,5.800000000000001
CHTR|||MSFT,CHTR,MSFT,0.3326140041717606,0.14042173789205137,0.06323013272767213,0.6999048701018529,0.0,5.800000000000001
CHTR|||MSTR,CHTR,MSTR,0.3049131460203413,0.1491025465690728,-0.16286437807413048,0.5586178288123044,4.8,5.800000000000001
